gene_id	gene_name	N61311_untreated	N61311_dex	N052611_untreated	N052611_dex	N080611_untreated	N080611_dex	N061011_untreated	N061011_dex
ENSG00000004961.10	HCCS	444	330	531	287	661	596	360	403
ENSG00000207151.1	Y_RNA	1	0	0	1	1	1	0	0
ENSG00000047648.17	ARHGAP6	613	643	454	198	397	468	439	475
ENSG00000125363.10	AMELX	0	0	0	0	0	0	0	0
ENSG00000263652.1	MIR548AX	0	0	0	0	0	0	0	0
ENSG00000232392.1	AC002366.3	0	0	1	0	0	0	0	0
ENSG00000223418.1	GS1-590J6.2	0	0	0	0	0	0	0	0
ENSG00000005302.13	MSL3	479	523	491	314	495	685	404	378
ENSG00000206792.1	Y_RNA	0	0	0	0	0	0	0	0
ENSG00000169933.8	FRMPD4	24	14	80	60	18	70	46	100
ENSG00000252111.1	AC002981.1	0	0	0	0	0	1	0	0
ENSG00000206795.1	Y_RNA	0	0	0	0	0	0	0	0
ENSG00000223487.1	FRMPD4-AS1	0	0	0	0	0	0	0	0
ENSG00000231211.2	RPL17P49	0	0	0	0	0	0	0	0
ENSG00000271814.1	7SK	0	0	0	0	0	0	0	0
ENSG00000101911.8	PRPS2	547	478	538	373	499	719	364	512
ENSG00000229083.1	PSMA6P2	1	0	0	0	0	0	0	0
ENSG00000230691.1	MRPL35P4	0	0	0	0	0	0	0	0
ENSG00000196664.4	TLR7	0	0	0	0	0	0	0	0
ENSG00000233338.1	TLR8-AS1	1	0	1	0	0	1	0	0
ENSG00000101916.11	TLR8	0	0	0	0	0	0	0	0
ENSG00000205542.6	TMSB4X	24955	18499	46687	21334	31140	38790	32870	26877
ENSG00000187268.7	FAM9C	0	0	3	1	2	0	2	0
ENSG00000261030.1	RP11-791M20.1	0	0	0	0	0	0	0	0
ENSG00000235385.1	GS1-600G8.5	6	3	116	35	3	12	22	10
ENSG00000231216.1	GS1-600G8.3	0	0	0	0	0	0	0	0
ENSG00000123594.3	ATXN3L	0	0	0	0	0	0	0	0
ENSG00000235592.1	GS1-600G8.4	0	0	0	0	0	0	0	0
ENSG00000226985.1	RP11-142G7.2	0	0	0	0	0	0	0	1
ENSG00000226434.1	RP11-1L9.1	0	0	1	2	1	0	2	0
ENSG00000197582.5	GPX1P1	3	10	28	12	22	62	46	40
ENSG00000198759.7	EGFL6	1872	1034	4351	2414	309	335	1204	953
ENSG00000233357.2	RPL30P15	0	0	0	0	0	0	0	0
ENSG00000199622.1	RN7SKP20	0	0	1	0	0	0	0	0
ENSG00000176896.7	TCEANC	45	39	83	38	64	67	68	86
ENSG00000123595.5	RAB9A	537	513	541	406	690	704	556	592
ENSG00000196459.9	TRAPPC2	248	126	286	136	233	210	324	236
ENSG00000046651.10	OFD1	373	270	554	418	662	1025	683	547
ENSG00000046653.10	GPM6B	110	324	303	1395	718	5443	249	1073
ENSG00000233535.1	RP1-122K4.2	0	0	0	0	0	1	0	0
ENSG00000212663.2	RP1-122K4.3	0	0	1	0	0	0	0	1
ENSG00000046647.9	GEMIN8	322	346	371	216	364	439	400	378
ENSG00000264331.1	AC003035.1	0	0	0	0	0	0	0	0
ENSG00000233247.2	GS1-257G1.1	11	13	7	4	12	7	5	1
ENSG00000101958.9	GLRA2	2	1	1	0	2	8	0	1
ENSG00000221278.1	AC003658.1	0	0	0	0	0	0	0	0
ENSG00000231066.3	NPM1P9	1	1	1	1	2	4	0	2
ENSG00000181544.9	FANCB	15	17	32	12	20	52	11	20
ENSG00000130150.7	MOSPD2	589	598	932	820	725	1659	501	969
ENSG00000235929.1	RP13-928P6.3	0	0	0	0	0	0	0	0
ENSG00000236929.2	RP11-699A7.1	0	0	0	0	0	0	0	0
ENSG00000102048.11	ASB9	7	5	8	3	2	1	3	1
ENSG00000165192.9	ASB11	0	0	0	0	0	0	0	0
ENSG00000165195.9	PIGA	107	146	165	145	88	281	97	190
ENSG00000165197.4	FIGF	177	127	455	140	213	164	218	69
ENSG00000087842.6	PIR	183	105	316	124	468	302	130	76
ENSG00000102010.10	BMX	1	0	0	0	0	0	0	0
ENSG00000130234.6	ACE2	0	0	0	0	0	0	0	0
ENSG00000225833.1	GS1-594A7.3	0	0	0	0	0	0	0	0
ENSG00000147003.5	TMEM27	2	4	9	5	9	9	11	5
ENSG00000237539.1	GS1-594A7.5	0	0	0	0	0	0	0	0
ENSG00000186312.6	CA5BP1	107	96	104	65	127	156	124	131
ENSG00000169239.8	CA5B	236	207	303	213	313	544	441	436
ENSG00000200620.1	SNORA7	0	0	0	0	0	0	0	0
ENSG00000169249.8	ZRSR2	140	127	249	107	205	176	323	209
ENSG00000182287.9	AP1S2	505	439	544	463	506	883	614	785
ENSG00000200566.1	RNU5F-7P	0	0	0	0	0	0	0	0
ENSG00000226536.1	SETP15	0	0	0	0	0	0	0	0
ENSG00000126010.5	GRPR	9	2	7	2	5	4	3	1
ENSG00000238178.2	RP11-431J24.2	4	0	4	1	3	2	1	1
ENSG00000182798.6	MAGEB17	0	0	1	0	2	0	1	0
ENSG00000215313.3	RPL6P30	0	0	0	0	0	0	0	0
ENSG00000252648.1	AC078993.1	0	0	0	2	0	0	0	0
ENSG00000238623.1	AC073597.1	0	0	0	0	0	0	0	0
ENSG00000235071.1	RP11-759L5.2	1	0	2	0	0	0	0	0
ENSG00000239333.2	RN7SL658P	0	0	0	0	0	0	0	0
ENSG00000047230.10	CTPS2	352	248	299	214	349	378	337	355
ENSG00000265144.1	MIR548AM	0	0	0	0	0	0	0	0
ENSG00000169906.5	S100G	0	0	0	0	0	1	0	0
ENSG00000169895.5	SYAP1	1032	962	1207	738	1218	1642	1245	1299
ENSG00000238709.1	RNU7-56P	0	0	0	0	0	0	0	0
ENSG00000086712.8	TXLNG	486	523	538	361	694	597	685	673
ENSG00000230180.1	CTD-2542O7.2	0	0	0	0	0	0	0	0
ENSG00000102054.13	RBBP7	2006	2084	2078	1335	1906	2456	1799	1941
ENSG00000222736.1	RNU4-6P	0	0	0	0	0	0	0	0
ENSG00000223498.1	RP11-716A19.3	0	0	0	0	0	0	0	0
ENSG00000199410.1	Y_RNA	0	0	0	0	0	0	0	0
ENSG00000169891.13	REPS2	94	130	228	213	127	127	88	146
ENSG00000201467.1	SNORA16	0	0	0	0	0	0	0	0
ENSG00000214322.3	CBX1P2	1	0	0	0	0	0	0	0
ENSG00000214321.3	CBX1P4	0	0	0	0	0	0	0	0
ENSG00000238764.1	snoU13	0	0	0	0	0	0	0	0
ENSG00000188158.10	NHS	599	312	601	205	758	821	438	367
ENSG00000265465.1	MIR4768	0	0	0	0	0	0	0	0
ENSG00000235834.1	RP1-60N8.1	0	0	0	0	0	0	0	0
ENSG00000230020.1	NHS-AS1	1	0	1	1	0	0	0	0
ENSG00000226153.1	RP3-389A20.5	4	0	1	0	0	2	1	0
ENSG00000047634.10	SCML1	360	444	561	324	428	595	408	484
ENSG00000227873.1	RP3-389A20.2	0	0	0	0	0	0	0	0
ENSG00000131831.13	RAI2	495	1296	830	1279	74	203	860	2303
ENSG00000225066.1	RP1-272E8.1	0	0	0	0	0	0	0	0
ENSG00000225882.1	RP3-410B11.1	0	0	0	0	0	0	0	0
ENSG00000177324.9	BEND2	0	0	0	0	0	0	0	0
ENSG00000102098.13	SCML2	58	31	73	25	75	50	52	45
ENSG00000235211.2	TMSB10P2	0	0	0	0	0	0	0	0
ENSG00000207025.1	Y_RNA	0	0	0	0	0	0	0	0
ENSG00000008086.6	CDKL5	96	90	128	37	141	174	106	93
ENSG00000236187.1	GJA6P	0	0	0	0	0	0	0	0
ENSG00000102104.8	RS1	0	0	0	0	0	1	0	0
ENSG00000086717.14	PPEF1	1	2	0	2	0	3	0	3
ENSG00000237221.1	PPEF1-AS1	0	0	0	0	1	0	0	0
ENSG00000196564.4	RP3-499B10.3	0	0	1	0	0	0	0	0
ENSG00000223018.1	AL096700.1	0	0	0	0	0	0	0	0
ENSG00000224224.1	HAUS1P2	0	0	0	0	0	0	0	0
ENSG00000237836.1	PHKA2-AS1	0	1	0	0	0	2	0	1
ENSG00000044446.7	PHKA2	355	361	425	275	395	639	363	447
ENSG00000266710.1	RN7SL48P	0	0	0	0	0	0	0	0
ENSG00000173698.13	GPR64	4	16	10	7	15	14	19	17
ENSG00000131828.9	PDHA1	633	630	752	435	873	1020	580	641
ENSG00000180815.10	MAP3K15	4	1	2	0	4	1	0	0
ENSG00000202144.1	Y_RNA	0	0	0	0	0	0	0	0
ENSG00000147010.13	SH3KBP1	1646	1492	1668	825	1975	2605	1444	1305
ENSG00000173681.12	CXorf23	346	271	400	245	388	459	300	302
ENSG00000206663.1	Y_RNA	0	0	0	0	0	0	0	0
ENSG00000184368.11	MAP7D2	6	2	9	10	0	1	7	1
ENSG00000264566.1	MIR23C	0	0	0	0	0	0	0	0
ENSG00000173674.6	EIF1AX	806	843	852	697	883	1237	1082	1286
ENSG00000201882.1	snoU2-30	0	0	0	0	0	0	0	0
ENSG00000201592.1	snoU2_19	0	0	0	0	0	0	0	0
ENSG00000225037.1	EIF1AX-AS1	0	1	0	0	0	1	1	0
ENSG00000177189.8	RPS6KA3	1583	1226	1813	931	1779	2408	1724	1441
ENSG00000252978.1	RN7SKP183	0	0	0	0	0	0	0	0
ENSG00000206716.1	RNU6-133P	0	0	0	0	0	0	0	0
ENSG00000149970.10	CNKSR2	3	8	6	0	5	5	3	5
ENSG00000231913.1	RARRES2P3	0	0	0	0	0	0	0	0
ENSG00000266822.1	AL928874.1	0	0	0	0	0	0	0	0
ENSG00000185915.4	KLHL34	0	0	0	0	0	1	0	0
ENSG00000091482.5	SMPX	0	0	0	1	0	0	0	0
ENSG00000012174.7	MBTPS2	713	607	807	517	806	1136	650	708
ENSG00000230797.2	YY2	13	11	32	11	28	46	23	14
ENSG00000206639.1	Y_RNA	0	0	0	0	0	0	0	0
ENSG00000271286.1	LL0XNC01-39B3.1	1	0	0	1	0	0	0	0
ENSG00000102172.11	SMS	1352	1257	1283	652	1326	1275	869	836
ENSG00000102174.7	PHEX	561	383	144	62	272	181	130	85
ENSG00000265868.1	RN7SL436P	0	0	0	0	0	0	0	0
ENSG00000224204.1	PHEX-AS1	0	0	0	0	0	0	0	0
ENSG00000233067.2	RP11-40F8.2	0	0	0	0	1	0	0	0
ENSG00000175809.3	ZNF645	0	0	0	0	0	0	0	0
ENSG00000231846.1	RP11-494I9.2	1	0	0	0	0	0	0	0
ENSG00000224396.1	METTL15P3	0	0	0	0	0	0	0	0
ENSG00000201095.1	RNU6-266P	0	0	0	0	0	0	0	0
ENSG00000231011.1	RP11-494I9.1	0	0	0	0	0	0	0	0
ENSG00000265819.1	AC092832.1	0	0	0	0	0	0	0	0
ENSG00000237019.1	GS1-433O24.1	0	0	0	0	0	0	0	0
ENSG00000184735.5	DDX53	0	0	0	0	0	0	0	0
ENSG00000174028.6	FAM3C2	28	24	59	43	35	81	31	58
ENSG00000221786.1	AC004673.1	0	0	0	0	0	0	0	0
ENSG00000228610.1	GS1-590J15.1	0	0	0	0	0	0	0	0
ENSG00000165186.9	PTCHD1	0	0	0	1	0	0	1	0
ENSG00000226774.1	RP11-654E17.2	0	0	0	0	0	0	0	0
ENSG00000238327.1	snoU13	0	0	0	0	0	0	0	0
ENSG00000123131.8	PRDX4	1719	1406	1537	966	1852	2301	1338	1307
ENSG00000123130.12	ACOT9	759	995	1008	703	844	1265	753	1052
ENSG00000263425.1	AC131011.1	0	0	0	0	0	0	0	0
ENSG00000233785.1	RP13-314C10.5	0	1	0	1	0	0	0	0
ENSG00000202272.1	Y_RNA	0	0	0	0	0	0	0	0
ENSG00000130066.12	SAT1	2116	6293	2888	3476	3284	6774	1880	5964
ENSG00000184831.9	APOO	92	80	89	44	73	71	60	56
ENSG00000238103.3	RPL9P7	1	2	2	2	2	4	3	0
ENSG00000165182.6	CXorf58	1	2	0	0	0	0	0	0
ENSG00000174010.9	KLHL15	252	222	267	183	305	296	227	229
ENSG00000130741.6	EIF2S3	2205	1731	2427	1316	2512	2469	2439	2103
ENSG00000201407.1	SNORA68	0	0	0	0	0	0	0	0
ENSG00000234230.1	ZFX-AS1	1	0	1	1	0	1	2	0
ENSG00000005889.11	ZFX	658	576	761	450	851	1102	914	1014
ENSG00000264184.1	AC096509.1	0	0	0	0	0	0	0	0
ENSG00000223611.4	SUPT20HL2	0	0	0	0	0	0	0	0
ENSG00000264746.1	AC004552.1	0	0	0	0	0	0	0	0
ENSG00000223731.1	SUPT20HL1	0	0	0	0	0	0	2	0
ENSG00000225071.1	GS1-184P14.2	0	2	0	0	0	0	0	0
ENSG00000067992.8	PDK3	64	47	81	47	50	99	45	81
ENSG00000214124.3	SNRPEP9	0	0	0	0	0	0	0	0
ENSG00000265506.1	AC004656.1	0	0	0	0	0	0	0	0
ENSG00000260822.1	GS1-358P8.4	82	113	148	190	101	214	114	180
ENSG00000102230.9	PCYT1B	1	2	1	1	1	2	0	0
ENSG00000226222.3	RP11-753E22.3	0	0	0	0	0	0	0	0
ENSG00000236836.1	PCYT1B-AS1	0	0	0	0	0	0	0	0
ENSG00000236487.2	RP11-753E22.2	0	0	0	0	0	0	0	0
ENSG00000101868.6	POLA1	290	228	277	112	233	273	219	247
ENSG00000264224.1	AC004655.1	0	0	0	0	0	0	0	0
ENSG00000251869.1	SCARNA23	0	0	0	0	0	0	0	0
ENSG00000232472.1	EEF1B2P3	65	62	25	22	48	42	17	19
ENSG00000004848.6	ARX	0	0	0	0	0	0	0	0
ENSG00000214111.3	RP1-258N20.3	0	0	0	0	0	0	0	0
ENSG00000240439.2	RN7SL91P	0	0	0	0	0	0	0	0
ENSG00000176812.7	RP11-629O4.1	0	0	0	0	0	0	0	0
ENSG00000212075.1	AC112778.1	0	0	0	0	0	0	0	0
ENSG00000229310.1	RPP40P1	0	0	0	0	0	0	0	0
ENSG00000228519.3	RP11-298C3.2	3	4	1	2	7	7	1	2
ENSG00000233403.1	RP11-86A5.1	0	0	0	0	0	0	0	0
ENSG00000176774.5	MAGEB18	0	0	0	0	0	0	0	0
ENSG00000232446.1	RP13-60P5.2	0	0	0	0	0	0	0	0
ENSG00000232030.2	MAGEB6P1	0	0	0	0	0	0	0	0
ENSG00000227511.1	GS1-466O4.2	0	0	0	0	0	0	0	0
ENSG00000176746.6	MAGEB6	0	0	0	0	0	0	0	0
ENSG00000232644.1	GS1-466O4.3	0	0	0	0	0	0	0	0
ENSG00000188408.4	MAGEB5	0	0	0	0	0	0	0	0
ENSG00000237171.1	GS1-466O4.5	0	0	0	0	0	0	0	0
ENSG00000228464.1	RP11-617O8.1	0	0	0	0	0	0	0	0
ENSG00000231388.1	RP11-702C7.2	0	0	0	0	0	0	0	0
ENSG00000230265.1	RP11-702C7.1	0	0	0	0	0	0	0	0
ENSG00000259849.1	VENTXP1	0	0	0	0	0	0	0	0
ENSG00000236160.1	GS1-541M1.2	0	0	0	0	0	0	0	0
ENSG00000216938.3	GS1-541M1.1	0	0	0	0	0	1	0	0
ENSG00000236683.2	HMGA1P1	0	0	0	0	0	0	0	1
ENSG00000252491.1	RNU1-142P	0	0	0	0	0	0	0	0
ENSG00000242021.2	RP11-268G12.3	0	0	0	0	0	0	0	0
ENSG00000228933.3	RP11-268G12.1	0	0	0	0	0	0	0	0
ENSG00000233807.1	RP11-268G12.2	0	0	0	0	0	0	0	0
ENSG00000252486.1	Y_RNA	0	0	0	0	0	0	0	0
ENSG00000235642.1	PTP4A1P5	0	0	0	0	0	0	0	0
ENSG00000224960.3	SMEK3P	0	0	0	0	0	0	0	0
ENSG00000223391.2	GS1-309P15.3	0	0	0	0	0	0	0	0
ENSG00000238247.1	GS1-309P15.4	0	0	1	0	1	0	0	0
ENSG00000189186.6	DCAF8L2	0	0	0	0	0	0	0	0
ENSG00000231315.2	AC107613.1	0	0	0	0	0	0	0	0
ENSG00000177689.9	MAGEB10	0	0	0	0	0	0	0	0
ENSG00000229731.1	RP11-501H19.2	0	0	0	0	0	0	0	0
ENSG00000226199.1	RP11-12D5.2	0	0	0	0	0	0	0	0
ENSG00000232834.1	RP11-12D5.3	0	0	0	0	0	0	0	0
ENSG00000228345.2	RP11-12D5.4	0	0	0	0	0	0	0	0
ENSG00000233243.1	RP11-12D5.5	0	0	0	0	0	0	0	0
ENSG00000224589.1	RP11-12D5.6	0	0	0	0	0	0	0	0
ENSG00000226372.1	DCAF8L1	0	0	0	0	0	0	0	0
ENSG00000263509.1	AC078988.1	0	0	0	0	0	0	0	0
ENSG00000223742.1	RP11-149B9.2	0	0	0	0	0	0	0	0
ENSG00000169306.5	IL1RAPL1	2	1	3	1	3	1	4	0
ENSG00000226436.1	RP1-22N22.1	0	0	0	0	0	0	0	0
ENSG00000201666.1	SNORD74	0	0	0	0	0	0	0	0
ENSG00000237994.1	RP1-146A15.1	0	0	0	0	0	0	0	0
ENSG00000201356.1	RNA5SP500	0	0	0	0	0	0	0	0
ENSG00000227393.1	RP6-127F18.2	0	0	0	0	0	0	0	0
ENSG00000264090.1	MIR4666B	0	0	0	0	0	0	0	0
ENSG00000227592.1	PIGFP3	0	0	0	0	0	0	0	0
ENSG00000270794.1	GS1-383H3.6	0	0	0	0	0	0	0	0
ENSG00000099399.5	MAGEB2	0	0	0	0	0	0	0	0
ENSG00000198798.4	MAGEB3	0	0	0	0	0	0	0	0
ENSG00000120289.10	MAGEB4	0	0	0	0	0	0	0	0
ENSG00000214107.3	MAGEB1	0	0	0	0	0	0	0	0
ENSG00000169297.6	NR0B1	52	5	7	1	8	1	5	0
ENSG00000266257.1	AC005926.1	0	0	0	0	0	0	0	0
ENSG00000120280.5	CXorf21	0	0	0	0	0	0	0	0
ENSG00000178556.8	CKS1BP6	0	0	0	0	0	0	0	0
ENSG00000232368.1	FTLP2	50	33	13	10	65	30	22	17
ENSG00000198814.8	GK	173	247	153	80	339	1035	111	161
ENSG00000229331.1	GK-IT1	0	0	0	0	0	0	0	0
ENSG00000241886.1	RP11-242C19.2	8	1	3	1	7	30	5	6
ENSG00000243055.1	GK-AS1	10	14	7	4	17	37	6	7
ENSG00000157625.11	TAB3	603	439	673	338	762	765	540	540
ENSG00000231542.1	TAB3-AS1	0	0	0	0	0	0	0	0
ENSG00000235512.1	TAB3-AS2	0	0	0	0	0	0	0	0
ENSG00000132446.5	FTHL17	0	0	0	0	0	0	0	0
ENSG00000198947.10	DMD	386	757	1267	1193	1036	2339	984	2391
ENSG00000252903.1	RNU6-894P	0	0	0	0	0	0	0	0
ENSG00000222922.1	RNA5SP501	0	0	0	0	0	0	0	0
ENSG00000236285.1	NPM1P8	0	1	0	0	0	0	1	5
ENSG00000263600.1	MIR3915	0	0	0	0	0	0	0	0
ENSG00000221348.1	MIR548F5	0	0	0	0	0	0	0	0
ENSG00000236828.1	DMD-AS3	0	0	0	0	0	0	0	0
ENSG00000238969.1	snoU13	0	0	0	0	0	0	0	0
ENSG00000226781.1	TBCAP1	1	3	0	2	3	8	3	1
ENSG00000215310.2	RP6-60B16.1	0	0	0	0	0	0	0	0
ENSG00000233928.1	RP11-305F18.1	0	0	0	0	0	0	0	0
ENSG00000185448.9	FAM47A	0	0	0	0	0	0	0	0
ENSG00000185638.9	FTH1P14	0	0	0	0	0	0	0	0
ENSG00000233571.1	RP11-545D19.1	0	0	0	0	0	0	0	0
ENSG00000236072.1	RP11-281B1.2	0	0	0	0	0	0	0	0
ENSG00000271136.1	RP11-320J16.1	0	0	0	1	0	1	0	0
ENSG00000147027.3	TMEM47	5045	10968	12996	15570	8651	20884	7330	17854
ENSG00000225384.1	RP13-643D4.1	0	0	0	0	0	0	0	0
ENSG00000189132.5	FAM47B	0	0	0	0	0	0	0	0
ENSG00000222864.1	AL596268.1	0	0	0	0	0	0	0	0
ENSG00000229347.1	RP11-504E21.1	0	0	0	0	0	0	0	0
ENSG00000252411.1	RNU6-1087P	0	0	0	0	0	0	0	0
ENSG00000230227.3	SIAH1P1	0	0	0	0	0	0	0	0
ENSG00000233663.1	RP11-497J7.1	0	0	0	0	0	0	0	0
ENSG00000271088.1	RP11-497J7.4	0	0	0	0	0	0	0	0
ENSG00000233880.1	RP11-497J7.2	0	0	0	0	0	0	0	0
ENSG00000189023.6	MAGEB16	0	0	0	0	0	0	0	0
ENSG00000271519.1	RP11-307A17.2	0	0	0	0	0	0	0	0
ENSG00000165164.8	CXorf22	0	0	0	0	0	0	0	0
ENSG00000206733.1	RNU6-641P	0	0	0	0	0	0	0	0
ENSG00000176034.8	CHDC2	0	0	0	0	0	0	0	0
ENSG00000229384.2	HMGB1P16	0	0	0	0	0	0	0	0
ENSG00000205081.4	CXorf30	0	0	0	0	0	0	0	0
ENSG00000226484.2	RP11-87M18.2	0	0	0	0	0	0	0	0
ENSG00000233921.2	RPS15AP40	0	0	0	0	0	0	0	0
ENSG00000221729.1	AL590285.1	0	0	0	0	0	0	0	0
ENSG00000249467.1	RP11-492O8.1	0	0	0	0	0	0	0	0
ENSG00000235510.1	BX842568.1	0	0	0	0	0	0	0	0
ENSG00000223723.1	BX842568.2	0	0	0	0	0	0	0	0
ENSG00000231069.1	BX842568.4	0	0	0	0	0	0	0	0
ENSG00000198173.3	FAM47C	0	0	0	0	0	0	0	0
ENSG00000243048.2	FTH1P18	0	0	0	0	0	0	0	0
ENSG00000214071.4	RP11-31H15.2	0	0	0	0	0	0	0	0
ENSG00000233810.1	MOB1AP2	0	0	0	0	0	0	0	0
ENSG00000130962.13	PRRG1	12	7	5	8	14	15	9	3
ENSG00000250349.3	TM4SF2	0	0	0	0	0	0	0	0
ENSG00000241607.1	RP11-357K9.2	0	0	0	0	0	0	0	0
ENSG00000219186.2	FTH1P19	0	0	0	0	0	0	0	0
ENSG00000234355.3	FTH1P27	0	0	0	0	0	0	0	0
ENSG00000174678.9	FAM47DP	0	0	0	0	0	0	0	0
ENSG00000147036.7	LANCL3	0	0	0	0	3	1	1	1
ENSG00000047597.5	XK	0	0	0	0	0	0	0	0
ENSG00000165168.6	CYBB	0	0	1	0	0	0	0	0
ENSG00000165169.6	DYNLT3	1016	921	1340	915	1876	2039	1021	1243
ENSG00000206983.1	RNU6-49P	0	0	0	0	0	0	0	0
ENSG00000259977.1	AL121578.2	0	0	0	0	1	2	0	0
ENSG00000224339.1	AL121578.5	0	0	0	0	0	0	0	0
ENSG00000187516.5	CXorf27	0	0	0	0	0	0	0	0
ENSG00000229674.1	AL121578.7	0	0	0	0	0	0	0	0
ENSG00000147041.7	SYTL5	6	4	15	0	37	16	19	3
ENSG00000221466.2	MIR548AJ2	0	0	0	0	0	0	0	0
ENSG00000101955.10	SRPX	2804	5691	2767	2817	3871	7296	3250	6449
ENSG00000226679.1	RP13-43E11.1	0	0	2	1	0	3	0	1
ENSG00000156313.8	RPGR	73	108	121	81	166	254	89	139
ENSG00000252050.1	SNORA31	0	0	0	0	0	0	0	0
ENSG00000036473.6	OTC	0	0	0	0	1	0	0	0
ENSG00000227988.1	TDGF1P1	0	0	0	0	0	0	0	0
ENSG00000232370.1	AF241726.2	0	0	0	0	0	0	0	0
ENSG00000229735.1	FTLP16	0	0	0	0	0	0	0	0
ENSG00000233007.1	AF241726.4	0	0	0	0	0	0	0	0
ENSG00000156298.8	TSPAN7	3	1	0	1	1	1	0	0
ENSG00000238606.1	RNU7-7P	0	0	0	0	0	0	0	0
ENSG00000235806.1	RP4-646N3.1	4	5	8	0	3	8	1	0
ENSG00000165175.11	MID1IP1	1088	900	1120	465	959	825	657	898
ENSG00000238123.1	MID1IP1-AS1	15	18	14	7	18	25	11	7
ENSG00000207122.1	RNU6-591P	0	0	0	0	0	0	0	0
ENSG00000224610.1	RP11-265P11.1	0	0	0	0	0	0	0	0
ENSG00000235304.1	RP11-265P11.2	0	0	0	0	0	0	0	0
ENSG00000236747.1	RP11-157D23.1	0	0	0	0	0	0	0	0
ENSG00000234191.1	RP11-157D23.2	0	0	0	0	0	0	0	0
ENSG00000263730.1	MIR3937	0	0	0	0	0	0	0	0
ENSG00000264618.1	RN7SL732P	0	0	0	0	0	0	0	0
ENSG00000228232.1	GAPDHP1	30	33	31	18	40	51	7	12
ENSG00000270759.1	CTD-2324A24.2	0	0	0	0	0	0	0	0
ENSG00000261435.1	MIR1587	0	0	0	0	0	0	0	0
ENSG00000263972.1	MIR1587	0	0	0	0	0	0	0	0
ENSG00000214047.4	RPS11P7	0	0	0	0	1	0	0	1
ENSG00000223486.1	AC092198.1	0	2	1	0	0	1	0	0
ENSG00000183337.12	BCOR	579	450	633	253	702	925	481	512
ENSG00000236393.1	RP11-320G24.1	3	4	9	2	1	7	1	4
ENSG00000238920.1	snoU13	0	0	0	0	0	0	0	0
ENSG00000214045.3	RP6-186E3.1	0	0	0	0	0	0	0	0
ENSG00000206677.1	Y_RNA	0	0	0	0	0	0	0	0
ENSG00000235685.2	RP11-126D17.1	0	0	0	0	0	0	0	0
ENSG00000238730.1	RNU7-164P	0	0	0	0	0	0	0	0
ENSG00000182220.9	ATP6AP2	4392	3829	5646	3666	4805	6091	4283	4666
ENSG00000238205.1	MPC1L	0	1	0	0	1	0	0	0
ENSG00000185753.8	CXorf38	114	105	154	83	150	185	107	135
ENSG00000180182.6	MED14	846	810	903	675	1008	1400	717	949
ENSG00000234636.1	MED14-AS1	8	9	8	3	8	10	1	8
ENSG00000270791.1	DPRXP6	0	1	0	0	0	0	0	0
ENSG00000214031.2	RP11-169L17.3	0	0	0	0	0	0	0	0
ENSG00000237661.1	RP11-169L17.5	0	0	0	0	0	0	0	0
ENSG00000238222.3	MKRN4P	0	0	0	0	0	0	0	0
ENSG00000232801.1	SDCBPP3	3	1	2	0	1	0	0	2
ENSG00000189145.6	RP11-77G22.2	0	0	0	0	0	0	0	0
ENSG00000216866.4	RPS2P55	10	14	15	4	9	15	9	4
ENSG00000237931.1	RP11-469E19.1	1	0	0	0	0	1	0	1
ENSG00000124486.8	USP9X	4164	4269	5848	4539	5089	8532	4625	6589
ENSG00000269941.1	RP5-1172N10.4	0	0	0	0	0	0	0	0
ENSG00000223714.1	RP5-1172N10.2	2	0	0	0	1	0	1	1
ENSG00000199564.1	RNA5SP502	0	0	0	0	0	0	0	0
ENSG00000238426.1	Y_RNA	0	0	0	0	0	0	0	0
ENSG00000226641.1	RP13-13A3.1	0	0	1	0	0	0	0	0
ENSG00000215301.5	DDX3X	5252	5498	5615	4428	7109	8792	6868	8483
ENSG00000264573.1	RN7SL15P	0	0	0	0	1	0	0	0
ENSG00000188937.5	NYX	0	0	0	0	0	0	0	0
ENSG00000225238.1	RP1-169I5.4	0	0	0	0	0	0	0	0
ENSG00000147044.16	CASK	1269	825	1081	465	934	993	994	806
ENSG00000233033.1	CASK-AS1	0	0	0	0	0	0	0	0
ENSG00000212207.1	RNU6-1321P	0	0	0	0	0	0	0	0
ENSG00000265741.1	RN7SL406P	0	0	0	0	0	0	0	0
ENSG00000217624.2	RP11-204C16.4	6	6	6	0	5	7	7	4
ENSG00000242559.2	RN7SL144P	0	0	0	0	0	0	0	0
ENSG00000171659.9	GPR34	0	0	0	0	0	1	1	1
ENSG00000171657.5	GPR82	0	1	1	0	0	0	0	0
ENSG00000229822.2	RP5-1174J21.2	0	0	0	0	0	0	0	0
ENSG00000237875.1	RP5-1174J21.1	0	0	0	0	0	0	0	0
ENSG00000251807.1	RNU6-202P	0	0	0	0	0	0	0	0
ENSG00000233103.1	RP11-524P6.1	0	0	0	0	0	0	0	0
ENSG00000228847.1	ATP5G2P4	1	1	1	0	0	0	0	0
ENSG00000212560.1	RNU6-630P	0	0	0	0	0	0	0	0
ENSG00000228780.2	RP1-50A13.1	0	0	0	0	0	0	0	0
ENSG00000206896.1	RNU6-1124P	0	0	0	0	0	0	0	0
ENSG00000231772.1	RP1-154K9.2	0	0	0	0	0	0	0	0
ENSG00000102055.5	PPP1R2P9	0	0	0	0	0	0	0	0
